sp,start,end,len
Mycobacterium_kubicae,53,71,18
Mycobacterium_kubicae,87,104,17
Mycobacterium_kubicae,117,132,15
Mycobacterium_kubicae,133,136,3
Mycobacterium_kubicae,346,349,3
Mycobacterium_branderi,1,10,9
Mycobacterium_branderi,19,40,21
Mycobacterium_branderi,43,46,3
Mycobacterium_branderi,53,71,18
Mycobacterium_branderi,89,100,11
Mycobacterium_branderi,117,132,15
Mycobacterium_branderi,133,136,3
Mycobacterium_branderi,346,349,3
Mycobacterium_branderi,1542,1557,15
Mycobacterium_branderi,1572,1604,32
Mycobacterium_branderi,1614,1644,30
Mycobacterium_ostraviense,1,10,9
Mycobacterium_ostraviense,21,39,18
Mycobacterium_ostraviense,43,46,3
Mycobacterium_ostraviense,53,71,18
Mycobacterium_ostraviense,87,107,20
Mycobacterium_ostraviense,117,132,15
Mycobacterium_ostraviense,133,136,3
Mycobacterium_ostraviense,346,349,3
Mycolicibacterium_litorale,1,10,9
Mycolicibacterium_litorale,21,39,18
Mycolicibacterium_litorale,43,46,3
Mycolicibacterium_litorale,57,72,15
Mycolicibacterium_litorale,84,107,23
Mycolicibacterium_litorale,117,132,15
Mycolicibacterium_litorale,133,136,3
Mycolicibacterium_litorale,346,349,3
Mycolicibacterium_litorale,1542,1545,3
Mycolicibacterium_litorale,1582,1590,8
Mycolicibacterium_litorale,1595,1604,9
Mycolicibacterium_litorale,1629,1650,21
Mycolicibacterium_litorale,1664,1676,12
Mycolicibacillus_trivialis,1,10,9
Mycolicibacillus_trivialis,21,39,18
Mycolicibacillus_trivialis,43,46,3
Mycolicibacillus_trivialis,64,102,38
Mycolicibacillus_trivialis,117,132,15
Mycolicibacillus_trivialis,133,136,3
Mycolicibacillus_trivialis,346,349,3
Mycobacterium_saskatchewanense,1,10,9
Mycobacterium_saskatchewanense,21,39,18
Mycobacterium_saskatchewanense,43,46,3
Mycobacterium_saskatchewanense,62,71,9
Mycobacterium_saskatchewanense,87,107,20
Mycobacterium_saskatchewanense,117,132,15
Mycobacterium_saskatchewanense,133,136,3
Mycobacterium_saskatchewanense,346,349,3
Mycobacterium_saskatchewanense,1542,1583,41
Mycobacterium_saskatchewanense,1587,1676,89
Mycolicibacterium_hassiacum,1,10,9
Mycolicibacterium_hassiacum,21,39,18
Mycolicibacterium_hassiacum,43,46,3
Mycolicibacterium_hassiacum,53,71,18
Mycolicibacterium_hassiacum,87,107,20
Mycolicibacterium_hassiacum,117,132,15
Mycolicibacterium_hassiacum,133,136,3
Mycolicibacterium_hassiacum,346,349,3
Mycolicibacterium_hassiacum,1542,1685,143
Mycolicibacterium_flavescens,1,10,9
Mycolicibacterium_flavescens,21,39,18
Mycolicibacterium_flavescens,43,46,3
Mycolicibacterium_flavescens,53,71,18
Mycolicibacterium_flavescens,87,107,20
Mycolicibacterium_flavescens,117,132,15
Mycolicibacterium_flavescens,133,136,3
Mycolicibacterium_flavescens,346,349,3
Mycolicibacterium_flavescens,1542,1545,3
Mycolicibacterium_flavescens,1559,1648,89
Mycolicibacterium_flavescens,1664,1676,12
Mycobacterium_shimoidei,1,10,9
Mycobacterium_shimoidei,21,39,18
Mycobacterium_shimoidei,43,46,3
Mycobacterium_shimoidei,53,71,18
Mycobacterium_shimoidei,89,100,11
Mycobacterium_shimoidei,117,132,15
Mycobacterium_shimoidei,133,136,3
Mycobacterium_shimoidei,346,349,3
Mycolicibacterium_chitae,1,10,9
Mycolicibacterium_chitae,21,39,18
Mycolicibacterium_chitae,43,46,3
Mycolicibacterium_chitae,53,106,53
Mycolicibacterium_chitae,117,132,15
Mycolicibacterium_chitae,133,136,3
Mycolicibacterium_chitae,346,349,3
Mycobacterium_neumannii,1,10,9
Mycobacterium_neumannii,21,39,18
Mycobacterium_neumannii,43,46,3
Mycobacterium_neumannii,60,107,47
Mycobacterium_neumannii,117,132,15
Mycobacterium_neumannii,133,136,3
Mycobacterium_neumannii,346,349,3
Mycobacterium_neumannii,1542,1545,3
Mycobacterium_neumannii,1572,1604,32
Mycobacterium_neumannii,1632,1650,18
Mycobacterium_neumannii,1664,1676,12
Mycobacterium_palauense,1,10,9
Mycobacterium_palauense,21,39,18
Mycobacterium_palauense,43,46,3
Mycobacterium_palauense,51,107,56
Mycobacterium_palauense,133,136,3
Mycobacterium_palauense,346,349,3
Mycobacterium_celatum,1,10,9
Mycobacterium_celatum,21,39,18
Mycobacterium_celatum,43,46,3
Mycobacterium_celatum,53,71,18
Mycobacterium_celatum,89,100,11
Mycobacterium_celatum,117,132,15
Mycobacterium_celatum,133,136,3
Mycobacterium_celatum,346,349,3
Mycobacterium_celatum,1542,1557,15
Mycobacterium_celatum,1572,1604,32
Mycobacterium_celatum,1632,1644,12
Mycobacterium_lehmannii,1,10,9
Mycobacterium_lehmannii,21,39,18
Mycobacterium_lehmannii,43,46,3
Mycobacterium_lehmannii,60,107,47
Mycobacterium_lehmannii,117,132,15
Mycobacterium_lehmannii,133,136,3
Mycobacterium_lehmannii,346,349,3
Mycobacterium_lehmannii,1542,1545,3
Mycobacterium_lehmannii,1572,1604,32
Mycobacterium_lehmannii,1632,1650,18
Mycobacterium_lehmannii,1664,1676,12
Mycobacterium_kyorinense,1,10,9
Mycobacterium_kyorinense,19,40,21
Mycobacterium_kyorinense,43,46,3
Mycobacterium_kyorinense,53,71,18
Mycobacterium_kyorinense,89,100,11
Mycobacterium_kyorinense,117,132,15
Mycobacterium_kyorinense,133,136,3
Mycobacterium_kyorinense,346,349,3
Mycobacterium_kyorinense,1542,1557,15
Mycobacterium_kyorinense,1572,1604,32
Mycobacterium_kyorinense,1632,1644,12
Mycobacterium_paraterrae,1,10,9
Mycobacterium_paraterrae,21,39,18
Mycobacterium_paraterrae,43,46,3
Mycobacterium_paraterrae,53,71,18
Mycobacterium_paraterrae,89,100,11
Mycobacterium_paraterrae,117,132,15
Mycobacterium_paraterrae,133,136,3
Mycobacterium_paraterrae,346,349,3
Mycolicibacterium_pyrenivorans,1,10,9
Mycolicibacterium_pyrenivorans,21,39,18
Mycolicibacterium_pyrenivorans,43,46,3
Mycolicibacterium_pyrenivorans,63,107,44
Mycolicibacterium_pyrenivorans,117,126,9
Mycolicibacterium_pyrenivorans,133,136,3
Mycolicibacterium_pyrenivorans,346,349,3
Mycolicibacter_terrae,1,10,9
Mycolicibacter_terrae,21,39,18
Mycolicibacter_terrae,43,46,3
Mycolicibacter_terrae,59,136,77
Mycolicibacter_terrae,346,349,3
Mycolicibacterium_malmesburyense,1,10,9
Mycolicibacterium_malmesburyense,21,39,18
Mycolicibacterium_malmesburyense,43,46,3
Mycolicibacterium_malmesburyense,60,107,47
Mycolicibacterium_malmesburyense,117,132,15
Mycolicibacterium_malmesburyense,133,136,3
Mycolicibacterium_malmesburyense,346,349,3
Mycolicibacterium_malmesburyense,1542,1545,3
Mycolicibacterium_malmesburyense,1572,1604,32
Mycolicibacterium_malmesburyense,1626,1662,36
Mycolicibacterium_malmesburyense,1664,1676,12
Mycolicibacterium_xanthum,1,10,9
Mycolicibacterium_xanthum,21,39,18
Mycolicibacterium_xanthum,43,46,3
Mycolicibacterium_xanthum,51,107,56
Mycolicibacterium_xanthum,117,132,15
Mycolicibacterium_xanthum,133,136,3
Mycolicibacterium_xanthum,346,349,3
Mycolicibacterium_holsaticum,1,10,9
Mycolicibacterium_holsaticum,21,39,18
Mycolicibacterium_holsaticum,43,46,3
Mycolicibacterium_holsaticum,57,72,15
Mycolicibacterium_holsaticum,84,107,23
Mycolicibacterium_holsaticum,117,132,15
Mycolicibacterium_holsaticum,133,136,3
Mycolicibacterium_holsaticum,346,349,3
Mycolicibacterium_holsaticum,1542,1545,3
Mycolicibacterium_holsaticum,1580,1615,35
Mycolicibacterium_holsaticum,1632,1650,18
Mycolicibacterium_holsaticum,1664,1676,12
Mycolicibacterium_hippocampi,1,10,9
Mycolicibacterium_hippocampi,21,39,18
Mycolicibacterium_hippocampi,43,46,3
Mycolicibacterium_hippocampi,63,107,44
Mycolicibacterium_hippocampi,117,126,9
Mycolicibacterium_hippocampi,133,136,3
Mycolicibacterium_hippocampi,346,349,3
Mycolicibacterium_conceptionense,1,10,9
Mycolicibacterium_conceptionense,21,39,18
Mycolicibacterium_conceptionense,43,46,3
Mycolicibacterium_conceptionense,48,110,62
Mycolicibacterium_conceptionense,117,132,15
Mycolicibacterium_conceptionense,133,136,3
Mycolicibacterium_conceptionense,346,349,3
Mycolicibacterium_rufum,1,10,9
Mycolicibacterium_rufum,21,39,18
Mycolicibacterium_rufum,43,46,3
Mycolicibacterium_rufum,64,102,38
Mycolicibacterium_rufum,117,132,15
Mycolicibacterium_rufum,133,136,3
Mycolicibacterium_rufum,346,349,3
Mycobacterium_manitobense,1,10,9
Mycobacterium_manitobense,21,39,18
Mycobacterium_manitobense,43,46,3
Mycobacterium_manitobense,60,107,47
Mycobacterium_manitobense,117,132,15
Mycobacterium_manitobense,133,136,3
Mycobacterium_manitobense,346,349,3
Mycolicibacter_acidiphilus,1,10,9
Mycolicibacter_acidiphilus,21,39,18
Mycolicibacter_acidiphilus,43,46,3
Mycolicibacter_acidiphilus,64,105,41
Mycolicibacter_acidiphilus,117,132,15
Mycolicibacter_acidiphilus,133,136,3
Mycolicibacter_acidiphilus,346,349,3
Mycolicibacter_engbaekii,1,10,9
Mycolicibacter_engbaekii,21,39,18
Mycolicibacter_engbaekii,43,46,3
Mycolicibacter_engbaekii,59,136,77
Mycolicibacter_engbaekii,346,349,3
Mycobacterium_novum,1,10,9
Mycobacterium_novum,21,39,18
Mycobacterium_novum,43,46,3
Mycobacterium_novum,59,136,77
Mycobacterium_novum,346,349,3
Mycolicibacterium_poriferae,1,10,9
Mycolicibacterium_poriferae,21,39,18
Mycolicibacterium_poriferae,43,46,3
Mycolicibacterium_poriferae,51,107,56
Mycolicibacterium_poriferae,117,132,15
Mycolicibacterium_poriferae,133,136,3
Mycolicibacterium_poriferae,346,349,3
Mycolicibacterium_stellerae,1,10,9
Mycolicibacterium_stellerae,21,39,18
Mycolicibacterium_stellerae,43,46,3
Mycolicibacterium_stellerae,57,72,15
Mycolicibacterium_stellerae,84,107,23
Mycolicibacterium_stellerae,117,132,15
Mycolicibacterium_stellerae,133,136,3
Mycolicibacterium_stellerae,346,349,3
Mycolicibacterium_stellerae,1542,1545,3
Mycolicibacterium_stellerae,1587,1604,17
Mycolicibacterium_stellerae,1632,1650,18
Mycolicibacterium_stellerae,1664,1676,12
Mycolicibacter_kumamotonensis,1,10,9
Mycolicibacter_kumamotonensis,21,39,18
Mycolicibacter_kumamotonensis,43,46,3
Mycolicibacter_kumamotonensis,59,136,77
Mycolicibacter_kumamotonensis,346,349,3
Mycolicibacterium_farcinogenes,1,10,9
Mycolicibacterium_farcinogenes,21,39,18
Mycolicibacterium_farcinogenes,43,46,3
Mycolicibacterium_farcinogenes,48,110,62
Mycolicibacterium_farcinogenes,117,132,15
Mycolicibacterium_farcinogenes,133,136,3
Mycolicibacterium_farcinogenes,346,349,3
Mycolicibacterium_vanbaalenii,1,10,9
Mycolicibacterium_vanbaalenii,21,39,18
Mycolicibacterium_vanbaalenii,43,46,3
Mycolicibacterium_vanbaalenii,51,113,62
Mycolicibacterium_vanbaalenii,117,132,15
Mycolicibacterium_vanbaalenii,133,136,3
Mycolicibacterium_vanbaalenii,346,349,3
Mycolicibacterium_monacense,1,10,9
Mycolicibacterium_monacense,21,39,18
Mycolicibacterium_monacense,43,46,3
Mycolicibacterium_monacense,57,75,18
Mycolicibacterium_monacense,84,107,23
Mycolicibacterium_monacense,117,132,15
Mycolicibacterium_monacense,133,136,3
Mycolicibacterium_monacense,346,349,3
Mycolicibacterium_monacense,1542,1545,3
Mycolicibacterium_monacense,1582,1590,8
Mycolicibacterium_monacense,1629,1650,21
Mycolicibacterium_monacense,1664,1676,12
Mycolicibacterium_obuense,1,10,9
Mycolicibacterium_obuense,21,39,18
Mycolicibacterium_obuense,43,46,3
Mycolicibacterium_obuense,64,102,38
Mycolicibacterium_obuense,117,132,15
Mycolicibacterium_obuense,133,136,3
Mycolicibacterium_obuense,346,349,3
Mycolicibacterium_novocastrense,1,10,9
Mycolicibacterium_novocastrense,21,39,18
Mycolicibacterium_novocastrense,43,46,3
Mycolicibacterium_novocastrense,60,107,47
Mycolicibacterium_novocastrense,117,132,15
Mycolicibacterium_novocastrense,133,136,3
Mycolicibacterium_novocastrense,346,349,3
Mycolicibacterium_novocastrense,1542,1545,3
Mycolicibacterium_novocastrense,1572,1604,32
Mycolicibacterium_novocastrense,1632,1650,18
Mycolicibacterium_novocastrense,1664,1676,12
Mycolicibacterium_komanii,1,10,9
Mycolicibacterium_komanii,21,39,18
Mycolicibacterium_komanii,43,46,3
Mycolicibacterium_komanii,60,107,47
Mycolicibacterium_komanii,117,132,15
Mycolicibacterium_komanii,133,136,3
Mycolicibacterium_komanii,346,349,3
Mycolicibacterium_komanii,1542,1545,3
Mycolicibacterium_komanii,1572,1604,32
Mycolicibacterium_komanii,1626,1662,36
Mycolicibacterium_komanii,1664,1676,12
Mycolicibacterium_senegalense,1,10,9
Mycolicibacterium_senegalense,21,39,18
Mycolicibacterium_senegalense,43,46,3
Mycolicibacterium_senegalense,48,110,62
Mycolicibacterium_senegalense,117,132,15
Mycolicibacterium_senegalense,133,136,3
Mycolicibacterium_senegalense,346,349,3
Mycolicibacterium_austroafricanum,1,10,9
Mycolicibacterium_austroafricanum,21,39,18
Mycolicibacterium_austroafricanum,43,46,3
Mycolicibacterium_austroafricanum,51,113,62
Mycolicibacterium_austroafricanum,117,132,15
Mycolicibacterium_austroafricanum,133,136,3
Mycolicibacterium_austroafricanum,346,349,3
Mycobacterium_fragae,1,10,9
Mycobacterium_fragae,21,39,18
Mycobacterium_fragae,43,46,3
Mycobacterium_fragae,53,71,18
Mycobacterium_fragae,89,100,11
Mycobacterium_fragae,117,132,15
Mycobacterium_fragae,133,136,3
Mycobacterium_fragae,346,349,3
Mycolicibacterium_phlei,1,10,9
Mycolicibacterium_phlei,21,39,18
Mycolicibacterium_phlei,43,46,3
Mycolicibacterium_phlei,53,106,53
Mycolicibacterium_phlei,117,132,15
Mycolicibacterium_phlei,133,136,3
Mycolicibacterium_phlei,346,349,3
Mycolicibacterium_iranicum,1,10,9
Mycolicibacterium_iranicum,21,39,18
Mycolicibacterium_iranicum,43,46,3
Mycolicibacterium_iranicum,51,107,56
Mycolicibacterium_iranicum,117,132,15
Mycolicibacterium_iranicum,133,136,3
Mycolicibacterium_iranicum,346,349,3
Mycolicibacterium_houstonense,1,10,9
Mycolicibacterium_houstonense,21,39,18
Mycolicibacterium_houstonense,43,46,3
Mycolicibacterium_houstonense,48,110,62
Mycolicibacterium_houstonense,117,132,15
Mycolicibacterium_houstonense,133,136,3
Mycolicibacterium_houstonense,346,349,3
Mycobacterium_aquaticum,1,10,9
Mycobacterium_aquaticum,21,39,18
Mycobacterium_aquaticum,43,46,3
Mycobacterium_aquaticum,50,109,59
Mycobacterium_aquaticum,117,132,15
Mycobacterium_aquaticum,133,136,3
Mycobacterium_aquaticum,346,349,3
Mycolicibacterium_agri,1,10,9
Mycolicibacterium_agri,21,39,18
Mycolicibacterium_agri,43,46,3
Mycolicibacterium_agri,60,107,47
Mycolicibacterium_agri,117,132,15
Mycolicibacterium_agri,133,136,3
Mycolicibacterium_agri,346,349,3
Mycolicibacterium_agri,1542,1545,3
Mycolicibacterium_agri,1572,1604,32
Mycolicibacterium_agri,1632,1650,18
Mycolicibacterium_agri,1664,1676,12
Mycobacterium_grossiae,1,10,9
Mycobacterium_grossiae,21,39,18
Mycobacterium_grossiae,43,46,3
Mycobacterium_grossiae,51,113,62
Mycobacterium_grossiae,117,132,15
Mycobacterium_grossiae,133,136,3
Mycobacterium_grossiae,346,349,3
Mycolicibacterium_pulveris,1,10,9
Mycolicibacterium_pulveris,21,39,18
Mycolicibacterium_pulveris,43,46,3
Mycolicibacterium_pulveris,57,72,15
Mycolicibacterium_pulveris,84,107,23
Mycolicibacterium_pulveris,117,132,15
Mycolicibacterium_pulveris,133,136,3
Mycolicibacterium_pulveris,346,349,3
Mycolicibacterium_pulveris,1542,1545,3
Mycolicibacterium_pulveris,1579,1620,41
Mycolicibacterium_pulveris,1632,1650,18
Mycolicibacterium_pulveris,1664,1676,12
Mycolicibacterium_goodii,1,10,9
Mycolicibacterium_goodii,21,39,18
Mycolicibacterium_goodii,43,46,3
Mycolicibacterium_goodii,48,110,62
Mycolicibacterium_goodii,117,132,15
Mycolicibacterium_goodii,133,136,3
Mycolicibacterium_goodii,346,349,3
Mycolicibacterium_fluoranthenivorans,1,10,9
Mycolicibacterium_fluoranthenivorans,21,39,18
Mycolicibacterium_fluoranthenivorans,43,46,3
Mycolicibacterium_fluoranthenivorans,48,110,62
Mycolicibacterium_fluoranthenivorans,117,132,15
Mycolicibacterium_fluoranthenivorans,133,136,3
Mycolicibacterium_fluoranthenivorans,346,349,3
Mycobacterium_heckeshornense,1,10,9
Mycobacterium_heckeshornense,21,39,18
Mycobacterium_heckeshornense,43,46,3
Mycobacterium_heckeshornense,60,71,11
Mycobacterium_heckeshornense,117,132,15
Mycobacterium_heckeshornense,133,136,3
Mycobacterium_heckeshornense,346,349,3
Mycobacterium_heckeshornense,1542,1545,3
Mycobacterium_heckeshornense,1566,1604,38
Mycobacterium_heckeshornense,1667,1670,3
Mycolicibacter_longobardus,1,10,9
Mycolicibacter_longobardus,21,39,18
Mycolicibacter_longobardus,43,46,3
Mycolicibacter_longobardus,59,136,77
Mycolicibacter_longobardus,346,349,3
Mycolicibacter_senuensis,1,10,9
Mycolicibacter_senuensis,21,39,18
Mycolicibacter_senuensis,43,46,3
Mycolicibacter_senuensis,59,136,77
Mycolicibacter_senuensis,346,349,3
Mycolicibacterium_celeriflavum,1,10,9
Mycolicibacterium_celeriflavum,21,39,18
Mycolicibacterium_celeriflavum,43,46,3
Mycolicibacterium_celeriflavum,60,107,47
Mycolicibacterium_celeriflavum,117,132,15
Mycolicibacterium_celeriflavum,133,136,3
Mycolicibacterium_celeriflavum,346,349,3
Mycolicibacterium_celeriflavum,1542,1545,3
Mycolicibacterium_celeriflavum,1572,1604,32
Mycolicibacterium_celeriflavum,1632,1650,18
Mycolicibacterium_celeriflavum,1664,1676,12
Mycolicibacterium_baixiangningiae,1,10,9
Mycolicibacterium_baixiangningiae,21,39,18
Mycolicibacterium_baixiangningiae,43,46,3
Mycolicibacterium_baixiangningiae,57,75,18
Mycolicibacterium_baixiangningiae,84,107,23
Mycolicibacterium_baixiangningiae,117,132,15
Mycolicibacterium_baixiangningiae,133,136,3
Mycolicibacterium_baixiangningiae,346,349,3
Mycolicibacterium_baixiangningiae,1542,1545,3
Mycolicibacterium_baixiangningiae,1582,1590,8
Mycolicibacterium_baixiangningiae,1595,1604,9
Mycolicibacterium_baixiangningiae,1629,1650,21
Mycolicibacterium_baixiangningiae,1664,1676,12
Mycobacterium_kyogaense,1,10,9
Mycobacterium_kyogaense,21,39,18
Mycobacterium_kyogaense,43,46,3
Mycobacterium_kyogaense,64,102,38
Mycobacterium_kyogaense,117,132,15
Mycobacterium_kyogaense,133,136,3
Mycobacterium_kyogaense,346,349,3
Mycolicibacterium_canariasense,1,10,9
Mycolicibacterium_canariasense,21,39,18
Mycolicibacterium_canariasense,43,46,3
Mycolicibacterium_canariasense,48,110,62
Mycolicibacterium_canariasense,118,130,12
Mycolicibacterium_canariasense,133,136,3
Mycolicibacterium_canariasense,346,349,3
Mycolicibacterium_wolinskyi,1,10,9
Mycolicibacterium_wolinskyi,21,39,18
Mycolicibacterium_wolinskyi,43,46,3
Mycolicibacterium_wolinskyi,48,110,62
Mycolicibacterium_wolinskyi,117,132,15
Mycolicibacterium_wolinskyi,133,136,3
Mycolicibacterium_wolinskyi,346,349,3
Mycobacterium_hackensackense,1,10,9
Mycobacterium_hackensackense,21,39,18
Mycobacterium_hackensackense,43,46,3
Mycobacterium_hackensackense,48,110,62
Mycobacterium_hackensackense,117,132,15
Mycobacterium_hackensackense,133,136,3
Mycobacterium_hackensackense,346,349,3
Mycolicibacterium_chlorophenolicum,1,10,9
Mycolicibacterium_chlorophenolicum,21,39,18
Mycolicibacterium_chlorophenolicum,43,46,3
Mycolicibacterium_chlorophenolicum,51,107,56
Mycolicibacterium_chlorophenolicum,117,132,15
Mycolicibacterium_chlorophenolicum,133,136,3
Mycolicibacterium_chlorophenolicum,346,349,3
Mycobacterium_syngnathidarum,1,10,9
Mycobacterium_syngnathidarum,21,39,18
Mycobacterium_syngnathidarum,43,46,3
Mycobacterium_syngnathidarum,48,110,62
Mycobacterium_syngnathidarum,117,132,15
Mycobacterium_syngnathidarum,133,136,3
Mycobacterium_syngnathidarum,346,349,3
Mycolicibacterium_smegmatis,1,10,9
Mycolicibacterium_smegmatis,21,39,18
Mycolicibacterium_smegmatis,43,46,3
Mycolicibacterium_smegmatis,48,110,62
Mycolicibacterium_smegmatis,117,132,15
Mycolicibacterium_smegmatis,133,136,3
Mycolicibacterium_smegmatis,346,349,3
Mycolicibacter_algericus,1,10,9
Mycolicibacter_algericus,21,39,18
Mycolicibacter_algericus,43,46,3
Mycolicibacter_algericus,59,136,77
Mycolicibacter_algericus,346,349,3
Mycobacterium_leprae,1,10,9
Mycobacterium_leprae,14,17,3
Mycobacterium_leprae,21,39,18
Mycobacterium_leprae,43,46,3
Mycobacterium_leprae,62,71,9
Mycobacterium_leprae,87,107,20
Mycobacterium_leprae,117,132,15
Mycobacterium_leprae,133,136,3
Mycobacterium_leprae,346,349,3
Mycolicibacterium_psychrotolerans,1,10,9
Mycolicibacterium_psychrotolerans,21,39,18
Mycolicibacterium_psychrotolerans,43,46,3
Mycolicibacterium_psychrotolerans,51,107,56
Mycolicibacterium_psychrotolerans,117,132,15
Mycolicibacterium_psychrotolerans,133,136,3
Mycolicibacterium_psychrotolerans,346,349,3
Mycolicibacterium_doricum,1,10,9
Mycolicibacterium_doricum,21,39,18
Mycolicibacterium_doricum,43,46,3
Mycolicibacterium_doricum,57,72,15
Mycolicibacterium_doricum,84,107,23
Mycolicibacterium_doricum,117,132,15
Mycolicibacterium_doricum,133,136,3
Mycolicibacterium_doricum,346,349,3
Mycolicibacterium_doricum,1542,1545,3
Mycolicibacterium_doricum,1552,1555,3
Mycolicibacterium_doricum,1582,1590,8
Mycolicibacterium_doricum,1595,1604,9
Mycolicibacterium_doricum,1629,1650,21
Mycolicibacterium_doricum,1664,1676,12
Mycolicibacterium_cosmeticum,1,10,9
Mycolicibacterium_cosmeticum,21,39,18
Mycolicibacterium_cosmeticum,43,46,3
Mycolicibacterium_cosmeticum,48,110,62
Mycolicibacterium_cosmeticum,118,130,12
Mycolicibacterium_cosmeticum,133,136,3
Mycolicibacterium_cosmeticum,346,349,3
Mycolicibacter_nonchromogenicus,1,10,9
Mycolicibacter_nonchromogenicus,21,39,18
Mycolicibacter_nonchromogenicus,43,46,3
Mycolicibacter_nonchromogenicus,59,136,77
Mycolicibacter_nonchromogenicus,346,349,3
Mycolicibacterium_brumae,1,10,9
Mycolicibacterium_brumae,21,39,18
Mycolicibacterium_brumae,43,46,3
Mycolicibacterium_brumae,59,112,53
Mycolicibacterium_brumae,117,132,15
Mycolicibacterium_brumae,133,136,3
Mycolicibacterium_brumae,346,349,3
Mycolicibacter_hiberniae,1,10,9
Mycolicibacter_hiberniae,21,39,18
Mycolicibacter_hiberniae,43,46,3
Mycolicibacter_hiberniae,59,136,77
Mycolicibacter_hiberniae,346,349,3
Mycolicibacterium_vinylchloridicum,1,10,9
Mycolicibacterium_vinylchloridicum,21,39,18
Mycolicibacterium_vinylchloridicum,43,46,3
Mycolicibacterium_vinylchloridicum,48,110,62
Mycolicibacterium_vinylchloridicum,117,132,15
Mycolicibacterium_vinylchloridicum,133,136,3
Mycolicibacterium_vinylchloridicum,346,349,3
Mycolicibacterium_vaccae,1,10,9
Mycolicibacterium_vaccae,21,39,18
Mycolicibacterium_vaccae,43,46,3
Mycolicibacterium_vaccae,51,113,62
Mycolicibacterium_vaccae,117,132,15
Mycolicibacterium_vaccae,133,136,3
Mycolicibacterium_vaccae,346,349,3
Mycolicibacterium_brisbanense,1,10,9
Mycolicibacterium_brisbanense,21,39,18
Mycolicibacterium_brisbanense,43,46,3
Mycolicibacterium_brisbanense,50,109,59
Mycolicibacterium_brisbanense,117,132,15
Mycolicibacterium_brisbanense,133,136,3
Mycolicibacterium_brisbanense,346,349,3
Mycolicibacterium_mageritense,1,10,9
Mycolicibacterium_mageritense,21,39,18
Mycolicibacterium_mageritense,43,46,3
Mycolicibacterium_mageritense,50,109,59
Mycolicibacterium_mageritense,117,132,15
Mycolicibacterium_mageritense,133,136,3
Mycolicibacterium_mageritense,346,349,3
Mycolicibacterium_insubricum,1,10,9
Mycolicibacterium_insubricum,21,39,18
Mycolicibacterium_insubricum,43,46,3
Mycolicibacterium_insubricum,57,116,59
Mycolicibacterium_insubricum,117,132,15
Mycolicibacterium_insubricum,133,136,3
Mycolicibacterium_insubricum,346,349,3
Mycolicibacterium_sediminis,1,10,9
Mycolicibacterium_sediminis,21,39,18
Mycolicibacterium_sediminis,43,46,3
Mycolicibacterium_sediminis,51,107,56
Mycolicibacterium_sediminis,117,132,15
Mycolicibacterium_sediminis,133,136,3
Mycolicibacterium_sediminis,346,349,3
Mycolicibacterium_bacteremicum,1,10,9
Mycolicibacterium_bacteremicum,21,39,18
Mycolicibacterium_bacteremicum,43,46,3
Mycolicibacterium_bacteremicum,48,110,62
Mycolicibacterium_bacteremicum,118,130,12
Mycolicibacterium_bacteremicum,133,136,3
Mycolicibacterium_bacteremicum,346,349,3
Mycolicibacterium_aurum,1,10,9
Mycolicibacterium_aurum,21,39,18
Mycolicibacterium_aurum,43,46,3
Mycolicibacterium_aurum,63,107,44
Mycolicibacterium_aurum,117,126,9
Mycolicibacterium_aurum,133,136,3
Mycolicibacterium_aurum,346,349,3
Mycolicibacterium_chubuense,1,10,9
Mycolicibacterium_chubuense,21,39,18
Mycolicibacterium_chubuense,43,46,3
Mycolicibacterium_chubuense,51,107,56
Mycolicibacterium_chubuense,117,132,15
Mycolicibacterium_chubuense,133,136,3
Mycolicibacterium_chubuense,346,349,3
Mycolicibacterium_crocinum,1,10,9
Mycolicibacterium_crocinum,21,39,18
Mycolicibacterium_crocinum,43,46,3
Mycolicibacterium_crocinum,50,109,59
Mycolicibacterium_crocinum,117,132,15
Mycolicibacterium_crocinum,133,136,3
Mycolicibacterium_crocinum,346,349,3
Mycolicibacterium_fallax,1,10,9
Mycolicibacterium_fallax,21,39,18
Mycolicibacterium_fallax,43,46,3
Mycolicibacterium_fallax,62,115,53
Mycolicibacterium_fallax,117,132,15
Mycolicibacterium_fallax,133,136,3
Mycolicibacterium_fallax,346,349,3
Mycolicibacterium_pallens,1,10,9
Mycolicibacterium_pallens,21,39,18
Mycolicibacterium_pallens,43,46,3
Mycolicibacterium_pallens,50,109,59
Mycolicibacterium_pallens,117,132,15
Mycolicibacterium_pallens,133,136,3
Mycolicibacterium_pallens,346,349,3
Mycolicibacterium_aromaticivorans,1,10,9
Mycolicibacterium_aromaticivorans,21,39,18
Mycolicibacterium_aromaticivorans,43,46,3
Mycolicibacterium_aromaticivorans,50,109,59
Mycolicibacterium_aromaticivorans,117,132,15
Mycolicibacterium_aromaticivorans,133,136,3
Mycolicibacterium_aromaticivorans,346,349,3
Mycolicibacter_minnesotensis,1,10,9
Mycolicibacter_minnesotensis,21,39,18
Mycolicibacter_minnesotensis,43,46,3
Mycolicibacter_minnesotensis,59,136,77
Mycolicibacter_minnesotensis,346,349,3
Mycobacterium_dioxanotrophicus,1,10,9
Mycobacterium_dioxanotrophicus,21,39,18
Mycobacterium_dioxanotrophicus,43,46,3
