sp,start,end,len
Mycolicibacterium_peregrinum,1275,1323,48
Mycolicibacterium_chlorophenolicum,1,77,76
Mycolicibacterium_chlorophenolicum,83,91,8
Mycolicibacterium_chlorophenolicum,583,586,3
Mycolicibacterium_chlorophenolicum,1275,1323,48
Mycolicibacterium_vinylchloridicum,1,77,76
Mycolicibacterium_vinylchloridicum,83,91,8
Mycolicibacterium_vinylchloridicum,583,586,3
Mycolicibacterium_vinylchloridicum,1275,1323,48
Mycolicibacterium_senegalense,1,77,76
Mycolicibacterium_senegalense,83,91,8
Mycolicibacterium_senegalense,583,586,3
Mycolicibacterium_senegalense,1275,1323,48
Mycolicibacterium_anyangense,1,77,76
Mycolicibacterium_anyangense,83,91,8
Mycolicibacterium_anyangense,583,586,3
Mycolicibacterium_anyangense,1275,1323,48
Mycolicibacterium_nivoides,1,77,76
Mycolicibacterium_nivoides,83,91,8
Mycolicibacterium_nivoides,583,586,3
Mycolicibacterium_nivoides,1275,1323,48
Mycolicibacterium_boenickei,1,77,76
Mycolicibacterium_boenickei,83,91,8
Mycolicibacterium_boenickei,583,586,3
Mycolicibacterium_boenickei,1275,1323,48
Mycolicibacterium_conceptionense,1,77,76
Mycolicibacterium_conceptionense,83,91,8
Mycolicibacterium_conceptionense,583,586,3
Mycolicibacterium_conceptionense,1275,1323,48
Mycolicibacterium_gilvum,1,77,76
Mycolicibacterium_gilvum,83,91,8
Mycolicibacterium_gilvum,583,586,3
Mycolicibacterium_gilvum,1275,1323,48
Mycolicibacterium_farcinogenes,1,77,76
Mycolicibacterium_farcinogenes,83,91,8
Mycolicibacterium_farcinogenes,583,586,3
Mycolicibacterium_farcinogenes,1275,1323,48
Mycolicibacterium_porcinum,1,77,76
Mycolicibacterium_porcinum,83,91,8
Mycolicibacterium_porcinum,583,586,3
Mycolicibacterium_porcinum,1275,1323,48
Mycolicibacter_hiberniae,1,77,76
Mycolicibacter_hiberniae,83,91,8
Mycolicibacter_hiberniae,583,586,3
Mycolicibacter_hiberniae,1275,1323,48
Mycolicibacterium_iranicum,5,14,9
Mycolicibacterium_iranicum,49,55,6
Mycolicibacterium_iranicum,68,75,7
Mycolicibacterium_iranicum,83,91,8
Mycolicibacterium_iranicum,583,586,3
Mycolicibacterium_iranicum,1275,1323,48
Mycolicibacillus_parakoreensis,1,77,76
Mycolicibacillus_parakoreensis,83,91,8
Mycolicibacillus_parakoreensis,583,586,3
Mycolicibacillus_parakoreensis,1275,1323,48
Mycolicibacterium_cosmeticum,1,77,76
Mycolicibacterium_cosmeticum,83,91,8
Mycolicibacterium_cosmeticum,583,586,3
Mycolicibacterium_cosmeticum,1275,1323,48
Mycolicibacterium_murale,1,77,76
Mycolicibacterium_murale,83,91,8
Mycolicibacterium_murale,583,586,3
Mycolicibacterium_murale,1275,1323,48
Mycolicibacterium_tokaiense,1,77,76
Mycolicibacterium_tokaiense,83,91,8
Mycolicibacterium_tokaiense,583,586,3
Mycolicibacterium_tokaiense,1275,1323,48
Mycolicibacterium_neoaurum,1,77,76
Mycolicibacterium_neoaurum,83,91,8
Mycolicibacterium_neoaurum,583,586,3
Mycolicibacterium_neoaurum,1275,1323,48
Mycolicibacterium_canariasense,1,77,76
Mycolicibacterium_canariasense,83,91,8
Mycolicibacterium_canariasense,583,586,3
Mycolicibacterium_canariasense,1275,1323,48
Mycolicibacterium_mengxianglii,1,77,76
Mycolicibacterium_mengxianglii,83,91,8
Mycolicibacterium_mengxianglii,583,586,3
Mycolicibacterium_mengxianglii,1275,1323,48
Mycolicibacterium_chitae,1,77,76
Mycolicibacterium_chitae,83,91,8
Mycolicibacterium_chitae,583,586,3
Mycolicibacterium_chitae,1275,1323,48
Mycolicibacterium_aurum,1,77,76
Mycolicibacterium_aurum,83,91,8
Mycolicibacterium_aurum,583,586,3
Mycolicibacterium_aurum,1275,1323,48
Mycolicibacterium_sphagni,1,77,76
Mycolicibacterium_sphagni,83,91,8
Mycolicibacterium_sphagni,583,586,3
Mycolicibacterium_sphagni,1275,1323,48
Mycolicibacterium_madagascariense,1,77,76
Mycolicibacterium_madagascariense,83,91,8
Mycolicibacterium_madagascariense,583,586,3
Mycolicibacterium_madagascariense,1275,1323,48
Mycobacterium_neglectum,1,77,76
Mycobacterium_neglectum,83,91,8
Mycobacterium_neglectum,583,586,3
Mycobacterium_neglectum,1275,1323,48
Mycobacteroides_saopaulense,1,77,76
Mycobacteroides_saopaulense,83,91,8
Mycobacteroides_saopaulense,1275,1323,48
Mycolicibacterium_helvum,1,77,76
Mycolicibacterium_helvum,83,91,8
Mycolicibacterium_helvum,583,586,3
Mycolicibacterium_helvum,1275,1323,48
Mycolicibacillus_trivialis,1,77,76
Mycolicibacillus_trivialis,83,91,8
Mycolicibacillus_trivialis,583,586,3
Mycolicibacillus_trivialis,1275,1323,48
Mycolicibacterium_bacteremicum,1,77,76
Mycolicibacterium_bacteremicum,83,91,8
Mycolicibacterium_bacteremicum,583,586,3
Mycolicibacterium_bacteremicum,1275,1323,48
Mycolicibacterium_sarraceniae,1,77,76
Mycolicibacterium_sarraceniae,83,91,8
Mycolicibacterium_sarraceniae,583,586,3
Mycolicibacterium_sarraceniae,1275,1323,48
Mycolicibacterium_diernhoferi,1,77,76
Mycolicibacterium_diernhoferi,83,91,8
Mycolicibacterium_diernhoferi,583,586,3
Mycolicibacterium_diernhoferi,1275,1323,48
Mycobacteroides_immunogenum,1,77,76
Mycobacteroides_immunogenum,83,91,8
Mycobacteroides_immunogenum,1275,1323,48
Mycobacteroides_abscessus,1,77,76
Mycobacteroides_abscessus,83,91,8
Mycobacteroides_abscessus,1275,1323,48
Mycolicibacterium_arabiense,1,77,76
Mycolicibacterium_arabiense,83,91,8
Mycolicibacterium_arabiense,583,586,3
Mycolicibacterium_arabiense,1275,1323,48
Mycobacteroides_bolletii,1,77,76
Mycobacteroides_bolletii,83,91,8
Mycobacteroides_bolletii,1275,1323,48
Mycolicibacterium_fluoranthenivorans,1,77,76
Mycolicibacterium_fluoranthenivorans,83,91,8
Mycolicibacterium_fluoranthenivorans,583,586,3
Mycolicibacterium_fluoranthenivorans,1275,1323,48
Mycobacterium_hackensackense,1,77,76
Mycobacterium_hackensackense,83,91,8
Mycobacterium_hackensackense,583,586,3
Mycobacterium_hackensackense,1275,1323,48
Mycobacteroides_franklinii,1,77,76
Mycobacteroides_franklinii,83,91,8
Mycobacteroides_franklinii,1275,1323,48
Mycobacteroides_massiliense,1,77,76
Mycobacteroides_massiliense,83,91,8
Mycobacteroides_massiliense,1275,1323,48
Mycobacterium_leprae,1,77,76
Mycobacterium_leprae,83,91,8
Mycobacterium_leprae,583,586,3
Mycobacterium_leprae,1275,1323,48
Mycolicibacterium_lutetiense,1,77,76
Mycolicibacterium_lutetiense,83,91,8
Mycolicibacterium_lutetiense,583,586,3
Mycolicibacterium_lutetiense,1275,1323,48
Mycobacterium_frederiksbergense,1,77,76
Mycobacterium_frederiksbergense,83,91,8
Mycobacterium_frederiksbergense,583,586,3
Mycobacterium_frederiksbergense,1275,1323,48
Mycolicibacterium_sediminis,1,77,76
Mycolicibacterium_sediminis,83,91,8
Mycolicibacterium_sediminis,583,586,3
Mycolicibacterium_sediminis,1275,1323,48
Mycolicibacterium_komossense,1,77,76
Mycolicibacterium_komossense,83,91,8
Mycolicibacterium_komossense,583,586,3
Mycolicibacterium_komossense,1275,1323,48
Mycobacteroides_salmoniphilum,1,77,76
Mycobacteroides_salmoniphilum,83,91,8
Mycobacteroides_salmoniphilum,1275,1323,48
Mycobacterium_lepromatosis,1,77,76
Mycobacterium_lepromatosis,83,91,8
Mycobacterium_lepromatosis,583,586,3
Mycobacterium_lepromatosis,1275,1323,48
Mycolicibacterium_lacusdiani,1,77,76
Mycolicibacterium_lacusdiani,83,91,8
Mycolicibacterium_lacusdiani,583,586,3
Mycolicibacterium_lacusdiani,1275,1323,48
Mycobacteroides_chelonae,1,77,76
Mycobacteroides_chelonae,83,91,8
Mycobacteroides_chelonae,1275,1323,48
Mycolicibacterium_aubagnense,1,77,76
Mycolicibacterium_aubagnense,83,91,8
Mycolicibacterium_aubagnense,583,586,3
Mycolicibacterium_aubagnense,1275,1323,48
Mycolicibacterium_phocaicum,1,77,76
Mycolicibacterium_phocaicum,83,91,8
Mycolicibacterium_phocaicum,583,586,3
Mycolicibacterium_phocaicum,1275,1323,48
Mycolicibacterium_llatzerense,1,77,76
Mycolicibacterium_llatzerense,83,91,8
Mycolicibacterium_llatzerense,583,586,3
Mycolicibacterium_llatzerense,1275,1323,48
Mycolicibacterium_mucogenicum,1,77,76
Mycolicibacterium_mucogenicum,83,91,8
Mycolicibacterium_mucogenicum,583,586,3
Mycolicibacterium_mucogenicum,1275,1323,48
Mycobacterium_uberis,1,77,76
Mycobacterium_uberis,83,91,8
Mycobacterium_uberis,583,586,3
Mycobacterium_uberis,1275,1323,48
Mycobacterium_botniense,1,77,76
Mycobacterium_botniense,83,91,8
Mycobacterium_botniense,583,586,3
Mycobacterium_botniense,1275,1323,48
Mycolicibacterium_hodleri,1,77,76
Mycolicibacterium_hodleri,83,91,8
Mycolicibacterium_hodleri,583,586,3
Mycolicibacterium_hodleri,1275,1323,48
Mycolicibacterium_alvei,1,77,76
Mycolicibacterium_alvei,83,91,8
Mycolicibacterium_alvei,583,586,3
Mycolicibacterium_alvei,1275,1323,48
Mycobacterium_yunnanensis,1,77,76
Mycobacterium_yunnanensis,83,91,8
Mycobacterium_yunnanensis,583,586,3
Mycobacterium_yunnanensis,1275,1323,48
