sp,start,end,len
Mycobacterium_marseillense,617,618,1
Mycobacterium_marseillense,867,869,2
Mycobacterium_marseillense,1043,1044,1
Mycobacterium_marseillense,1309,1310,1
Mycobacterium_marseillense,1479,1483,4
Mycobacterium_paraffinicum,74,75,1
Mycobacterium_paraffinicum,81,96,15
Mycobacterium_paraffinicum,98,100,2
Mycobacterium_paraffinicum,106,107,1
Mycobacterium_paraffinicum,158,159,1
Mycobacterium_paraffinicum,200,201,1
Mycobacterium_paraffinicum,217,218,1
Mycobacterium_paraffinicum,230,232,2
Mycobacterium_paraffinicum,236,239,3
Mycobacterium_paraffinicum,427,428,1
Mycobacterium_paraffinicum,477,479,2
Mycobacterium_paraffinicum,482,485,3
Mycobacterium_paraffinicum,493,495,2
Mycobacterium_paraffinicum,617,618,1
Mycobacterium_paraffinicum,867,869,2
Mycobacterium_paraffinicum,1043,1044,1
Mycobacterium_paraffinicum,1309,1310,1
Mycobacterium_paraffinicum,1477,1478,1
Mycobacterium_paraffinicum,1480,1483,3
Mycobacterium_senriense,74,75,1
Mycobacterium_senriense,81,96,15
Mycobacterium_senriense,98,100,2
Mycobacterium_senriense,106,107,1
Mycobacterium_senriense,158,159,1
Mycobacterium_senriense,200,201,1
Mycobacterium_senriense,217,218,1
Mycobacterium_senriense,230,232,2
Mycobacterium_senriense,236,239,3
Mycobacterium_senriense,427,428,1
Mycobacterium_senriense,477,479,2
Mycobacterium_senriense,493,495,2
Mycobacterium_senriense,617,618,1
Mycobacterium_senriense,867,869,2
Mycobacterium_senriense,1043,1044,1
Mycobacterium_senriense,1309,1310,1
Mycobacterium_senriense,1479,1483,4
Mycobacterium_arosiense,74,75,1
Mycobacterium_arosiense,81,96,15
Mycobacterium_arosiense,98,100,2
Mycobacterium_arosiense,106,107,1
Mycobacterium_arosiense,158,159,1
Mycobacterium_arosiense,200,201,1
Mycobacterium_arosiense,217,218,1
Mycobacterium_arosiense,230,232,2
Mycobacterium_arosiense,236,239,3
Mycobacterium_arosiense,427,428,1
Mycobacterium_arosiense,477,479,2
Mycobacterium_arosiense,493,495,2
Mycobacterium_arosiense,617,618,1
Mycobacterium_arosiense,867,869,2
Mycobacterium_arosiense,1043,1044,1
Mycobacterium_arosiense,1309,1310,1
Mycobacterium_arosiense,1479,1483,4
Mycobacterium_conspicuum,74,75,1
Mycobacterium_conspicuum,81,96,15
Mycobacterium_conspicuum,98,100,2
Mycobacterium_conspicuum,106,107,1
Mycobacterium_conspicuum,158,159,1
Mycobacterium_conspicuum,200,201,1
Mycobacterium_conspicuum,217,218,1
Mycobacterium_conspicuum,230,232,2
Mycobacterium_conspicuum,236,239,3
Mycobacterium_conspicuum,427,428,1
Mycobacterium_conspicuum,477,479,2
Mycobacterium_conspicuum,493,495,2
Mycobacterium_conspicuum,617,618,1
Mycobacterium_conspicuum,867,869,2
Mycobacterium_conspicuum,1043,1044,1
Mycobacterium_conspicuum,1309,1311,2
Mycobacterium_conspicuum,1480,1483,3
Mycobacterium_scrofulaceum,74,75,1
Mycobacterium_scrofulaceum,81,96,15
Mycobacterium_scrofulaceum,98,100,2
Mycobacterium_scrofulaceum,106,107,1
Mycobacterium_scrofulaceum,158,159,1
Mycobacterium_scrofulaceum,200,201,1
Mycobacterium_scrofulaceum,217,218,1
Mycobacterium_scrofulaceum,230,232,2
Mycobacterium_scrofulaceum,236,239,3
Mycobacterium_scrofulaceum,427,428,1
Mycobacterium_scrofulaceum,477,479,2
Mycobacterium_scrofulaceum,482,485,3
Mycobacterium_scrofulaceum,493,495,2
Mycobacterium_scrofulaceum,617,618,1
Mycobacterium_scrofulaceum,867,869,2
Mycobacterium_scrofulaceum,1043,1044,1
Mycobacterium_scrofulaceum,1309,1310,1
Mycobacterium_scrofulaceum,1477,1478,1
Mycobacterium_scrofulaceum,1480,1483,3
Mycobacterium_timonense,74,75,1
Mycobacterium_timonense,81,96,15
Mycobacterium_timonense,98,100,2
Mycobacterium_timonense,106,107,1
Mycobacterium_timonense,158,159,1
Mycobacterium_timonense,200,201,1
Mycobacterium_timonense,217,218,1
Mycobacterium_timonense,230,232,2
Mycobacterium_timonense,236,239,3
Mycobacterium_timonense,427,428,1
Mycobacterium_timonense,477,479,2
Mycobacterium_timonense,493,495,2
Mycobacterium_timonense,617,618,1
Mycobacterium_timonense,867,869,2
Mycobacterium_timonense,1043,1044,1
Mycobacterium_timonense,1309,1310,1
Mycobacterium_timonense,1479,1483,4
Mycobacterium_mantenii,74,75,1
Mycobacterium_mantenii,81,96,15
Mycobacterium_mantenii,98,100,2
Mycobacterium_mantenii,106,107,1
Mycobacterium_mantenii,158,159,1
Mycobacterium_mantenii,200,201,1
Mycobacterium_mantenii,217,218,1
Mycobacterium_mantenii,230,232,2
Mycobacterium_mantenii,236,239,3
Mycobacterium_mantenii,427,428,1
Mycobacterium_mantenii,477,479,2
Mycobacterium_mantenii,483,486,3
Mycobacterium_mantenii,493,495,2
Mycobacterium_mantenii,617,618,1
Mycobacterium_mantenii,867,869,2
Mycobacterium_mantenii,1043,1044,1
Mycobacterium_mantenii,1309,1310,1
Mycobacterium_mantenii,1480,1483,3
Mycobacterium_vicinigordonae,74,75,1
Mycobacterium_vicinigordonae,81,96,15
Mycobacterium_vicinigordonae,97,101,4
Mycobacterium_vicinigordonae,106,107,1
Mycobacterium_vicinigordonae,158,159,1
Mycobacterium_vicinigordonae,200,201,1
Mycobacterium_vicinigordonae,217,218,1
Mycobacterium_vicinigordonae,230,232,2
Mycobacterium_vicinigordonae,236,239,3
Mycobacterium_vicinigordonae,427,428,1
Mycobacterium_vicinigordonae,477,479,2
Mycobacterium_vicinigordonae,493,495,2
Mycobacterium_vicinigordonae,617,618,1
Mycobacterium_vicinigordonae,867,869,2
Mycobacterium_vicinigordonae,1043,1044,1
Mycobacterium_vicinigordonae,1309,1310,1
Mycobacterium_vicinigordonae,1480,1483,3
Mycobacterium_celatum,74,75,1
Mycobacterium_celatum,81,96,15
Mycobacterium_celatum,106,107,1
Mycobacterium_celatum,158,159,1
Mycobacterium_celatum,200,201,1
Mycobacterium_celatum,217,218,1
Mycobacterium_celatum,230,231,1
Mycobacterium_celatum,236,239,3
Mycobacterium_celatum,427,428,1
Mycobacterium_celatum,477,479,2
Mycobacterium_celatum,493,495,2
Mycobacterium_celatum,617,618,1
Mycobacterium_celatum,867,869,2
Mycobacterium_celatum,1043,1044,1
Mycobacterium_celatum,1309,1311,2
Mycobacterium_celatum,1481,1483,2
Mycolicibacter_terrae,74,75,1
Mycolicibacter_terrae,81,96,15
Mycolicibacter_terrae,98,100,2
Mycolicibacter_terrae,106,107,1
Mycolicibacter_terrae,158,159,1
Mycolicibacter_terrae,200,201,1
Mycolicibacter_terrae,217,218,1
Mycolicibacter_terrae,230,232,2
Mycolicibacter_terrae,236,239,3
Mycolicibacter_terrae,427,428,1
Mycolicibacter_terrae,477,479,2
Mycolicibacter_terrae,617,618,1
Mycolicibacter_terrae,1043,1044,1
Mycolicibacter_terrae,1309,1311,2
Mycolicibacter_terrae,1479,1483,4
Mycobacterium_paragordonae,74,75,1
Mycobacterium_paragordonae,81,96,15
Mycobacterium_paragordonae,97,101,4
Mycobacterium_paragordonae,106,107,1
Mycobacterium_paragordonae,158,159,1
Mycobacterium_paragordonae,200,201,1
Mycobacterium_paragordonae,217,218,1
Mycobacterium_paragordonae,230,232,2
Mycobacterium_paragordonae,236,239,3
Mycobacterium_paragordonae,427,428,1
Mycobacterium_paragordonae,477,479,2
Mycobacterium_paragordonae,493,495,2
Mycobacterium_paragordonae,617,618,1
Mycobacterium_paragordonae,867,869,2
Mycobacterium_paragordonae,1043,1044,1
Mycobacterium_paragordonae,1309,1310,1
Mycobacterium_paragordonae,1480,1483,3
Mycobacterium_gordonae,74,75,1
Mycobacterium_gordonae,81,96,15
Mycobacterium_gordonae,97,101,4
Mycobacterium_gordonae,106,107,1
Mycobacterium_gordonae,158,159,1
Mycobacterium_gordonae,200,201,1
Mycobacterium_gordonae,217,218,1
Mycobacterium_gordonae,230,232,2
Mycobacterium_gordonae,236,239,3
Mycobacterium_gordonae,427,428,1
Mycobacterium_gordonae,477,479,2
Mycobacterium_gordonae,493,495,2
Mycobacterium_gordonae,617,618,1
Mycobacterium_gordonae,867,869,2
Mycobacterium_gordonae,1043,1044,1
Mycobacterium_gordonae,1309,1310,1
Mycobacterium_gordonae,1480,1483,3
Mycobacterium_shimoidei,74,75,1
Mycobacterium_shimoidei,81,96,15
Mycobacterium_shimoidei,106,107,1
Mycobacterium_shimoidei,158,159,1
Mycobacterium_shimoidei,200,201,1
Mycobacterium_shimoidei,217,218,1
Mycobacterium_shimoidei,230,232,2
Mycobacterium_shimoidei,236,239,3
Mycobacterium_shimoidei,427,428,1
Mycobacterium_shimoidei,477,479,2
Mycobacterium_shimoidei,493,495,2
Mycobacterium_shimoidei,617,618,1
Mycobacterium_shimoidei,856,857,1
Mycobacterium_shimoidei,867,869,2
Mycobacterium_shimoidei,1043,1044,1
Mycobacterium_shimoidei,1481,1483,2
Mycobacterium_noviomagense,74,75,1
Mycobacterium_noviomagense,81,96,15
Mycobacterium_noviomagense,106,107,1
Mycobacterium_noviomagense,158,159,1
Mycobacterium_noviomagense,200,201,1
Mycobacterium_noviomagense,217,218,1
Mycobacterium_noviomagense,230,231,1
Mycobacterium_noviomagense,427,428,1
Mycobacterium_noviomagense,477,479,2
Mycobacterium_noviomagense,493,494,1
Mycobacterium_noviomagense,617,618,1
Mycobacterium_noviomagense,867,869,2
Mycobacterium_noviomagense,1043,1044,1
Mycobacterium_noviomagense,1481,1483,2
Mycobacterium_cookii,74,75,1
Mycobacterium_cookii,81,96,15
Mycobacterium_cookii,98,100,2
Mycobacterium_cookii,106,107,1
Mycobacterium_cookii,158,159,1
Mycobacterium_cookii,200,201,1
Mycobacterium_cookii,217,218,1
Mycobacterium_cookii,230,232,2
Mycobacterium_cookii,236,239,3
Mycobacterium_cookii,427,428,1
Mycobacterium_cookii,478,479,1
Mycobacterium_cookii,493,494,1
Mycobacterium_cookii,617,618,1
Mycobacterium_cookii,867,869,2
Mycobacterium_cookii,1043,1044,1
Mycobacterium_cookii,1309,1311,2
Mycobacterium_cookii,1480,1483,3
Mycolicibacter_algericus,74,75,1
Mycolicibacter_algericus,81,96,15
Mycolicibacter_algericus,98,100,2
Mycolicibacter_algericus,106,107,1
Mycolicibacter_algericus,158,159,1
Mycolicibacter_algericus,200,201,1
Mycolicibacter_algericus,217,218,1
Mycolicibacter_algericus,230,232,2
Mycolicibacter_algericus,236,239,3
Mycolicibacter_algericus,477,479,2
Mycolicibacter_algericus,617,618,1
Mycolicibacter_algericus,1043,1044,1
Mycolicibacter_algericus,1309,1311,2
Mycolicibacter_algericus,1479,1483,4
Mycolicibacter_sinensis,74,75,1
Mycolicibacter_sinensis,81,96,15
Mycolicibacter_sinensis,98,100,2
Mycolicibacter_sinensis,106,107,1
Mycolicibacter_sinensis,158,159,1
Mycolicibacter_sinensis,200,201,1
Mycolicibacter_sinensis,217,218,1
Mycolicibacter_sinensis,230,232,2
Mycolicibacter_sinensis,236,239,3
Mycolicibacter_sinensis,427,428,1
Mycolicibacter_sinensis,477,479,2
Mycolicibacter_sinensis,617,618,1
Mycolicibacter_sinensis,1043,1044,1
Mycolicibacter_sinensis,1309,1311,2
Mycolicibacter_sinensis,1479,1483,4
Mycobacterium_novum,74,75,1
Mycobacterium_novum,81,96,15
Mycobacterium_novum,98,100,2
Mycobacterium_novum,106,107,1
Mycobacterium_novum,158,159,1
Mycobacterium_novum,200,201,1
Mycobacterium_novum,217,218,1
Mycobacterium_novum,230,232,2
Mycobacterium_novum,236,239,3
Mycobacterium_novum,427,428,1
Mycobacterium_novum,477,479,2
Mycobacterium_novum,617,618,1
Mycobacterium_novum,1043,1044,1
Mycobacterium_novum,1309,1311,2
Mycobacterium_novum,1479,1483,4
Mycobacterium_paraterrae,74,75,1
Mycobacterium_paraterrae,81,96,15
Mycobacterium_paraterrae,98,100,2
Mycobacterium_paraterrae,106,107,1
Mycobacterium_paraterrae,158,159,1
Mycobacterium_paraterrae,200,201,1
Mycobacterium_paraterrae,217,218,1
Mycobacterium_paraterrae,230,232,2
Mycobacterium_paraterrae,236,239,3
Mycobacterium_paraterrae,427,428,1
Mycobacterium_paraterrae,478,479,1
Mycobacterium_paraterrae,493,494,1
Mycobacterium_paraterrae,617,618,1
Mycobacterium_paraterrae,867,869,2
Mycobacterium_paraterrae,1043,1044,1
Mycobacterium_paraterrae,1309,1311,2
Mycobacterium_paraterrae,1480,1483,3
Mycobacterium_kyorinense,74,75,1
Mycobacterium_kyorinense,81,96,15
Mycobacterium_kyorinense,106,107,1
Mycobacterium_kyorinense,147,149,2
Mycobacterium_kyorinense,158,159,1
Mycobacterium_kyorinense,200,201,1
Mycobacterium_kyorinense,217,218,1
Mycobacterium_kyorinense,230,232,2
Mycobacterium_kyorinense,236,239,3
Mycobacterium_kyorinense,427,428,1
Mycobacterium_kyorinense,477,479,2
Mycobacterium_kyorinense,493,495,2
Mycobacterium_kyorinense,617,618,1
Mycobacterium_kyorinense,867,869,2
Mycobacterium_kyorinense,1043,1044,1
Mycobacterium_kyorinense,1309,1311,2
Mycobacterium_kyorinense,1481,1483,2
Mycolicibacter_kumamotonensis,74,75,1
Mycolicibacter_kumamotonensis,81,96,15
Mycolicibacter_kumamotonensis,98,100,2
Mycolicibacter_kumamotonensis,106,107,1
Mycolicibacter_kumamotonensis,158,159,1
Mycolicibacter_kumamotonensis,200,201,1
Mycolicibacter_kumamotonensis,217,218,1
Mycolicibacter_kumamotonensis,230,232,2
Mycolicibacter_kumamotonensis,236,239,3
Mycolicibacter_kumamotonensis,427,428,1
Mycolicibacter_kumamotonensis,477,479,2
Mycolicibacter_kumamotonensis,617,618,1
Mycolicibacter_kumamotonensis,1043,1044,1
Mycolicibacter_kumamotonensis,1309,1311,2
Mycolicibacter_kumamotonensis,1479,1481,2
Mycolicibacter_kumamotonensis,1482,1483,1
Mycolicibacter_acidiphilus,74,75,1
Mycolicibacter_acidiphilus,81,96,15
Mycolicibacter_acidiphilus,98,100,2
Mycolicibacter_acidiphilus,106,107,1
Mycolicibacter_acidiphilus,158,159,1
Mycolicibacter_acidiphilus,200,201,1
Mycolicibacter_acidiphilus,217,218,1
Mycolicibacter_acidiphilus,230,232,2
Mycolicibacter_acidiphilus,236,239,3
Mycolicibacter_acidiphilus,427,428,1
Mycolicibacter_acidiphilus,477,479,2
Mycolicibacter_acidiphilus,617,618,1
Mycolicibacter_acidiphilus,1043,1044,1
Mycolicibacter_acidiphilus,1309,1311,2
Mycolicibacter_acidiphilus,1479,1481,2
Mycolicibacter_acidiphilus,1482,1483,1
Mycobacterium_branderi,74,75,1
Mycobacterium_branderi,81,96,15
Mycobacterium_branderi,98,100,2
Mycobacterium_branderi,106,107,1
Mycobacterium_branderi,158,159,1
Mycobacterium_branderi,200,201,1
Mycobacterium_branderi,217,218,1
Mycobacterium_branderi,236,239,3
Mycobacterium_branderi,427,428,1
Mycobacterium_branderi,478,479,1
Mycobacterium_branderi,493,495,2
Mycobacterium_branderi,617,618,1
Mycobacterium_branderi,867,869,2
Mycobacterium_branderi,1043,1044,1
Mycobacterium_branderi,1309,1310,1
Mycobacterium_branderi,1481,1483,2
Mycolicibacter_hiberniae,74,75,1
Mycolicibacter_hiberniae,81,96,15
Mycolicibacter_hiberniae,98,100,2
Mycolicibacter_hiberniae,106,107,1
Mycolicibacter_hiberniae,158,159,1
Mycolicibacter_hiberniae,200,201,1
Mycolicibacter_hiberniae,217,218,1
Mycolicibacter_hiberniae,230,232,2
Mycolicibacter_hiberniae,236,239,3
Mycolicibacter_hiberniae,427,428,1
Mycolicibacter_hiberniae,477,479,2
Mycolicibacter_hiberniae,617,618,1
Mycolicibacter_hiberniae,1043,1044,1
Mycolicibacter_hiberniae,1309,1311,2
Mycolicibacter_hiberniae,1479,1481,2
Mycolicibacter_hiberniae,1482,1483,1
Mycolicibacter_longobardus,74,75,1
Mycolicibacter_longobardus,81,96,15
Mycolicibacter_longobardus,98,100,2
Mycolicibacter_longobardus,106,107,1
Mycolicibacter_longobardus,158,159,1
Mycolicibacter_longobardus,200,201,1
Mycolicibacter_longobardus,217,218,1
Mycolicibacter_longobardus,230,232,2
Mycolicibacter_longobardus,236,239,3
Mycolicibacter_longobardus,427,428,1
Mycolicibacter_longobardus,477,479,2
Mycolicibacter_longobardus,617,618,1
Mycolicibacter_longobardus,1043,1044,1
Mycolicibacter_longobardus,1309,1311,2
Mycolicibacter_longobardus,1482,1483,1
Mycobacterium_saskatchewanense,74,75,1
Mycobacterium_saskatchewanense,81,96,15
Mycobacterium_saskatchewanense,98,100,2
Mycobacterium_saskatchewanense,106,107,1
Mycobacterium_saskatchewanense,158,159,1
Mycobacterium_saskatchewanense,200,201,1
Mycobacterium_saskatchewanense,217,218,1
Mycobacterium_saskatchewanense,230,232,2
Mycobacterium_saskatchewanense,236,239,3
Mycobacterium_saskatchewanense,427,428,1
Mycobacterium_saskatchewanense,477,479,2
Mycobacterium_saskatchewanense,484,498,14
Mycobacterium_saskatchewanense,617,618,1
Mycobacterium_saskatchewanense,867,869,2
Mycobacterium_saskatchewanense,1043,1044,1
Mycobacterium_saskatchewanense,1309,1310,1
Mycobacterium_saskatchewanense,1480,1483,3
Mycolicibacter_senuensis,74,75,1
Mycolicibacter_senuensis,81,96,15
Mycolicibacter_senuensis,98,100,2
Mycolicibacter_senuensis,106,107,1
Mycolicibacter_senuensis,158,159,1
Mycolicibacter_senuensis,200,201,1
Mycolicibacter_senuensis,217,218,1
Mycolicibacter_senuensis,230,232,2
Mycolicibacter_senuensis,236,239,3
Mycolicibacter_senuensis,427,428,1
Mycolicibacter_senuensis,477,479,2
Mycolicibacter_senuensis,617,618,1
Mycolicibacter_senuensis,1043,1044,1
Mycolicibacter_senuensis,1309,1311,2
Mycolicibacter_senuensis,1479,1483,4
Mycobacterium_intermedium,74,75,1
Mycobacterium_intermedium,81,96,15
Mycobacterium_intermedium,98,100,2
Mycobacterium_intermedium,106,107,1
Mycobacterium_intermedium,158,159,1
Mycobacterium_intermedium,200,201,1
Mycobacterium_intermedium,230,232,2
Mycobacterium_intermedium,236,239,3
Mycobacterium_intermedium,427,428,1
Mycobacterium_intermedium,477,479,2
Mycobacterium_intermedium,484,498,14
Mycobacterium_intermedium,617,618,1
Mycobacterium_intermedium,867,869,2
Mycobacterium_intermedium,1043,1044,1
Mycobacterium_intermedium,1309,1310,1
Mycobacterium_intermedium,1480,1483,3
Mycolicibacter_engbaekii,74,75,1
Mycolicibacter_engbaekii,81,96,15
Mycolicibacter_engbaekii,98,100,2
Mycolicibacter_engbaekii,106,107,1
Mycolicibacter_engbaekii,158,159,1
Mycolicibacter_engbaekii,200,201,1
Mycolicibacter_engbaekii,217,218,1
Mycolicibacter_engbaekii,230,232,2
Mycolicibacter_engbaekii,236,239,3
Mycolicibacter_engbaekii,427,428,1
Mycolicibacter_engbaekii,477,479,2
Mycolicibacter_engbaekii,617,618,1
Mycolicibacter_engbaekii,1043,1044,1
Mycolicibacter_engbaekii,1309,1311,2
Mycolicibacter_engbaekii,1479,1481,2
Mycolicibacter_engbaekii,1482,1483,1
Mycobacterium_terramassiliense,74,75,1
Mycobacterium_terramassiliense,81,96,15
Mycobacterium_terramassiliense,98,100,2
Mycobacterium_terramassiliense,106,107,1
Mycobacterium_terramassiliense,158,159,1
Mycobacterium_terramassiliense,200,201,1
Mycobacterium_terramassiliense,217,218,1
Mycobacterium_terramassiliense,230,232,2
Mycobacterium_terramassiliense,236,239,3
Mycobacterium_terramassiliense,427,428,1
Mycobacterium_terramassiliense,477,479,2
Mycobacterium_terramassiliense,484,498,14
Mycobacterium_terramassiliense,617,618,1
Mycobacterium_terramassiliense,867,869,2
Mycobacterium_terramassiliense,1043,1044,1
Mycobacterium_terramassiliense,1309,1310,1
Mycobacterium_terramassiliense,1480,1483,3
Mycolicibacterium_xanthum,74,75,1
Mycolicibacterium_xanthum,81,96,15
Mycolicibacterium_xanthum,97,101,4
Mycolicibacterium_xanthum,106,107,1
Mycolicibacterium_xanthum,158,159,1
Mycolicibacterium_xanthum,200,201,1
Mycolicibacterium_xanthum,217,218,1
Mycolicibacterium_xanthum,230,232,2
Mycolicibacterium_xanthum,236,239,3
Mycolicibacterium_xanthum,427,428,1
Mycolicibacterium_xanthum,477,479,2
Mycolicibacterium_xanthum,481,495,14
Mycolicibacterium_xanthum,617,618,1
Mycolicibacterium_xanthum,867,869,2
Mycolicibacterium_xanthum,1043,1044,1
Mycolicibacterium_xanthum,1309,1310,1
Mycolicibacterium_xanthum,1482,1483,1
Mycobacterium_kubicae,74,75,1
Mycobacterium_kubicae,81,96,15
Mycobacterium_kubicae,98,100,2
Mycobacterium_kubicae,106,107,1
Mycobacterium_kubicae,158,159,1
Mycobacterium_kubicae,200,201,1
Mycobacterium_kubicae,217,218,1
Mycobacterium_kubicae,230,232,2
Mycobacterium_kubicae,236,239,3
Mycobacterium_kubicae,427,428,1
Mycobacterium_kubicae,477,479,2
Mycobacterium_kubicae,484,498,14
Mycobacterium_kubicae,617,618,1
Mycobacterium_kubicae,867,869,2
Mycobacterium_kubicae,1043,1044,1
Mycobacterium_kubicae,1309,1310,1
Mycobacterium_kubicae,1480,1483,3
Mycobacterium_grossiae,74,75,1
Mycobacterium_grossiae,81,96,15
Mycobacterium_grossiae,97,101,4
Mycobacterium_grossiae,106,107,1
Mycobacterium_grossiae,158,159,1
Mycobacterium_grossiae,200,201,1
Mycobacterium_grossiae,217,218,1
Mycobacterium_grossiae,230,232,2
Mycobacterium_grossiae,236,239,3
Mycobacterium_grossiae,427,428,1
Mycobacterium_grossiae,477,479,2
Mycobacterium_grossiae,481,495,14
Mycobacterium_grossiae,617,618,1
Mycobacterium_grossiae,867,869,2
Mycobacterium_grossiae,1043,1044,1
Mycobacterium_grossiae,1309,1310,1
Mycobacterium_grossiae,1480,1483,3
Mycobacterium_heckeshornense,74,75,1
Mycobacterium_heckeshornense,81,96,15
Mycobacterium_heckeshornense,106,107,1
Mycobacterium_heckeshornense,158,159,1
Mycobacterium_heckeshornense,200,201,1
Mycobacterium_heckeshornense,217,218,1
Mycobacterium_heckeshornense,230,231,1
Mycobacterium_heckeshornense,427,428,1
Mycobacterium_heckeshornense,477,479,2
Mycobacterium_heckeshornense,493,495,2
Mycobacterium_heckeshornense,617,618,1
Mycobacterium_heckeshornense,867,869,2
Mycobacterium_heckeshornense,1043,1044,1
Mycobacterium_heckeshornense,1309,1310,1
Mycobacterium_heckeshornense,1481,1483,2
Mycobacterium_parascrofulaceum,74,75,1
Mycobacterium_parascrofulaceum,81,96,15
Mycobacterium_parascrofulaceum,98,100,2
Mycobacterium_parascrofulaceum,106,107,1
Mycobacterium_parascrofulaceum,158,159,1
Mycobacterium_parascrofulaceum,200,201,1
Mycobacterium_parascrofulaceum,217,218,1
Mycobacterium_parascrofulaceum,230,232,2
Mycobacterium_parascrofulaceum,236,239,3
Mycobacterium_parascrofulaceum,427,428,1
Mycobacterium_parascrofulaceum,477,479,2
Mycobacterium_parascrofulaceum,484,498,14
Mycobacterium_parascrofulaceum,617,618,1
Mycobacterium_parascrofulaceum,867,869,2
Mycobacterium_parascrofulaceum,1043,1044,1
Mycobacterium_parascrofulaceum,1309,1310,1
Mycobacterium_parascrofulaceum,1479,1483,4
Mycobacterium_paraense,74,75,1
Mycobacterium_paraense,81,96,15
Mycobacterium_paraense,98,100,2
Mycobacterium_paraense,106,107,1
Mycobacterium_paraense,158,159,1
Mycobacterium_paraense,200,201,1
Mycobacterium_paraense,217,218,1
Mycobacterium_paraense,230,232,2
Mycobacterium_paraense,236,239,3
Mycobacterium_paraense,427,428,1
Mycobacterium_paraense,477,479,2
Mycobacterium_paraense,484,498,14
Mycobacterium_paraense,617,618,1
Mycobacterium_paraense,867,869,2
Mycobacterium_paraense,1043,1044,1
Mycobacterium_paraense,1309,1310,1
Mycobacterium_paraense,1480,1483,3
Mycolicibacterium_crocinum,81,96,15
Mycolicibacterium_crocinum,97,101,4
Mycolicibacterium_crocinum,158,159,1
Mycolicibacterium_crocinum,200,201,1
Mycolicibacterium_crocinum,217,218,1
Mycolicibacterium_crocinum,230,232,2
Mycolicibacterium_crocinum,236,239,3
Mycolicibacterium_crocinum,427,428,1
Mycolicibacterium_crocinum,477,479,2
Mycolicibacterium_crocinum,481,495,14
Mycolicibacterium_crocinum,617,618,1
Mycolicibacterium_crocinum,867,869,2
Mycolicibacterium_crocinum,1043,1044,1
Mycolicibacterium_crocinum,1309,1310,1
Mycolicibacterium_crocinum,1482,1483,1
Mycobacterium_interjectum,74,75,1
Mycobacterium_interjectum,81,96,15
Mycobacterium_interjectum,98,100,2
Mycobacterium_interjectum,106,107,1
Mycobacterium_interjectum,158,159,1
Mycobacterium_interjectum,200,201,1
Mycobacterium_interjectum,217,218,1
Mycobacterium_interjectum,230,232,2
Mycobacterium_interjectum,236,239,3
Mycobacterium_interjectum,427,428,1
Mycobacterium_interjectum,477,479,2
Mycobacterium_interjectum,484,498,14
Mycobacterium_interjectum,617,618,1
Mycobacterium_interjectum,867,869,2
Mycobacterium_interjectum,1043,1044,1
Mycobacterium_interjectum,1309,1310,1
Mycobacterium_interjectum,1480,1483,3
Mycolicibacter_virginiensis,74,75,1
Mycolicibacter_virginiensis,81,96,15
Mycolicibacter_virginiensis,98,100,2
Mycolicibacter_virginiensis,106,107,1
Mycolicibacter_virginiensis,158,159,1
Mycolicibacter_virginiensis,200,201,1
Mycolicibacter_virginiensis,217,218,1
Mycolicibacter_virginiensis,230,232,2
Mycolicibacter_virginiensis,236,239,3
Mycolicibacter_virginiensis,427,428,1
Mycolicibacter_virginiensis,477,479,2
Mycolicibacter_virginiensis,617,618,1
Mycolicibacter_virginiensis,1043,1044,1
Mycolicibacter_virginiensis,1309,1311,2
Mycolicibacter_virginiensis,1479,1481,2
Mycolicibacter_virginiensis,1482,1483,1
Mycolicibacter_minnesotensis,74,75,1
Mycolicibacter_minnesotensis,81,96,15
Mycolicibacter_minnesotensis,98,100,2
Mycolicibacter_minnesotensis,106,107,1
Mycolicibacter_minnesotensis,158,159,1
Mycolicibacter_minnesotensis,200,201,1
Mycolicibacter_minnesotensis,217,218,1
Mycolicibacter_minnesotensis,230,232,2
Mycolicibacter_minnesotensis,236,239,3
Mycolicibacter_minnesotensis,427,428,1
Mycolicibacter_minnesotensis,477,479,2
Mycolicibacter_minnesotensis,617,618,1
Mycolicibacter_minnesotensis,1043,1044,1
Mycolicibacter_minnesotensis,1309,1311,2
Mycolicibacter_minnesotensis,1479,1481,2
Mycolicibacter_minnesotensis,1482,1483,1
Mycolicibacter_icosiumassiliensis,74,75,1
Mycolicibacter_icosiumassiliensis,81,96,15
Mycolicibacter_icosiumassiliensis,98,100,2
Mycolicibacter_icosiumassiliensis,106,107,1
Mycolicibacter_icosiumassiliensis,158,159,1
Mycolicibacter_icosiumassiliensis,200,201,1
Mycolicibacter_icosiumassiliensis,217,218,1
Mycolicibacter_icosiumassiliensis,230,232,2
Mycolicibacter_icosiumassiliensis,236,239,3
Mycolicibacter_icosiumassiliensis,427,428,1
Mycolicibacter_icosiumassiliensis,477,479,2
Mycolicibacter_icosiumassiliensis,617,618,1
Mycolicibacter_icosiumassiliensis,1043,1044,1
Mycolicibacter_icosiumassiliensis,1309,1311,2
Mycolicibacter_icosiumassiliensis,1479,1481,2
Mycolicibacter_icosiumassiliensis,1482,1483,1
Mycolicibacter_arupensis,74,75,1
Mycolicibacter_arupensis,81,96,15
Mycolicibacter_arupensis,98,100,2
Mycolicibacter_arupensis,106,107,1
Mycolicibacter_arupensis,158,159,1
Mycolicibacter_arupensis,200,201,1
